Date,Open,High,Low,Close,Adj Close,Volume,stock
2011-08-11,10729.849609,11278.900391,10729.849609,11143.30957,11143.30957,393190000,^DJI
2011-08-12,11143.459961,11346.669922,11142.179688,11269.019531,11269.019531,228030000,^DJI
2011-08-15,11269.849609,11484.599609,11269.849609,11482.900391,11482.900391,188120000,^DJI
2011-08-16,11480.480469,11488.009766,11292.629883,11405.929688,11405.929688,187800000,^DJI
2011-08-17,11392.009766,11529.669922,11322.299805,11410.209961,11410.209961,171280000,^DJI
2011-08-18,11406.269531,11406.5,10881.599609,10990.580078,10990.580078,308520000,^DJI
2011-08-19,10989.75,11086.400391,10801.410156,10817.650391,10817.650391,336370000,^DJI
2011-08-22,10820.370117,11020.549805,10820.370117,10854.650391,10854.650391,226720000,^DJI
2011-08-23,10854.580078,11176.839844,10854.429688,11176.759766,11176.759766,244130000,^DJI
2011-08-24,11175.780273,11331.570313,11113.040039,11320.709961,11320.709961,227380000,^DJI
2011-08-25,11321.019531,11406.389648,11106.759766,11149.820313,11149.820313,255050000,^DJI
2011-08-26,11149.820313,11326.429688,10929.200195,11284.540039,11284.540039,244410000,^DJI
2011-08-29,11286.650391,11541.780273,11286.580078,11539.25,11539.25,177540000,^DJI
2011-08-30,11532.129883,11630.070313,11429.389648,11559.950195,11559.950195,182090000,^DJI
2011-08-31,11560.480469,11712.599609,11528.080078,11613.530273,11613.530273,229740000,^DJI
2011-09-01,11613.299805,11716.839844,11488.459961,11493.570313,11493.570313,178110000,^DJI
2011-09-02,11492.05957,11492.139648,11211.349609,11240.259766,11240.259766,174660000,^DJI
2011-09-06,11237.30957,11237.459961,10932.530273,11139.299805,11139.299805,217420000,^DJI
2011-09-07,11137.629883,11414.860352,11137.629883,11414.860352,11414.860352,166320000,^DJI
2011-09-08,11414.860352,11477.299805,11283.740234,11295.80957,11295.80957,173040000,^DJI
2011-09-09,11294.599609,11294.830078,10935.639648,10992.129883,10992.129883,228170000,^DJI
2011-09-12,10990.009766,11062.030273,10824.759766,11061.120117,11061.120117,197160000,^DJI
2011-09-13,11054.990234,11140.849609,10987.179688,11105.849609,11105.849609,189980000,^DJI
2011-09-14,11106.830078,11386.780273,10993.839844,11246.730469,11246.730469,192600000,^DJI
2011-09-15,11247.719727,11433.400391,11247.490234,11433.179688,11433.179688,172080000,^DJI
2011-09-16,11433.709961,11532.469727,11407.410156,11509.089844,11509.089844,425900000,^DJI
2011-09-19,11506.820313,11506.820313,11255.25,11401.009766,11401.009766,157580000,^DJI
2011-09-20,11401.469727,11550.219727,11373.919922,11408.660156,11408.660156,157060000,^DJI
2011-09-21,11408.580078,11447.860352,11117.280273,11124.839844,11124.839844,221860000,^DJI
2011-09-22,11121.889648,11122.120117,10597.139648,10733.830078,10733.830078,306170000,^DJI
2011-09-23,10732.769531,10808.490234,10638.730469,10771.480469,10771.480469,223140000,^DJI
2011-09-26,10771.780273,11057.490234,10771.780273,11043.860352,11043.860352,225620000,^DJI
2011-09-27,11045.230469,11369.299805,11045.230469,11190.69043,11190.69043,212700000,^DJI
2011-09-28,11189.099609,11317.080078,10996.980469,11010.900391,11010.900391,172410000,^DJI
2011-09-29,11012.790039,11271.139648,10965.450195,11153.980469,11153.980469,191340000,^DJI
2011-09-30,11152.320313,11152.389648,10909.519531,10913.379883,10913.379883,213200000,^DJI
2011-10-03,10912.099609,10979.19043,10653.339844,10655.299805,10655.299805,242870000,^DJI
2011-10-04,10651.44043,10825.44043,10404.490234,10808.709961,10808.709961,267440000,^DJI
2011-10-05,10800.469727,10950.889648,10738.099609,10939.950195,10939.950195,226440000,^DJI
2011-10-06,10939.870117,11132.599609,10858.669922,11123.330078,11123.330078,190030000,^DJI
2011-10-07,11123.410156,11232.049805,11051.129883,11103.120117,11103.120117,188080000,^DJI
2011-10-10,11104.55957,11433.330078,11104.55957,11433.179688,11433.179688,144270000,^DJI
2011-10-11,11432.799805,11447.860352,11365.669922,11416.299805,11416.299805,133360000,^DJI
2011-10-12,11417.360352,11625.299805,11417.280273,11518.849609,11518.849609,188130000,^DJI
2011-10-13,11518.089844,11518.089844,11377.820313,11478.129883,11478.129883,143990000,^DJI
2011-10-14,11478.969727,11646.830078,11478.660156,11644.490234,11644.490234,133570000,^DJI
2011-10-17,11643.349609,11643.349609,11378.349609,11397.0,11397.0,140360000,^DJI
2011-10-18,11396.169922,11652.740234,11296.120117,11577.049805,11577.049805,201410000,^DJI
2011-10-19,11577.540039,11633.700195,11469.169922,11504.620117,11504.620117,169580000,^DJI
2011-10-20,11502.129883,11581.25,11391.139648,11541.780273,11541.780273,166100000,^DJI
2011-10-21,11543.219727,11812.459961,11542.839844,11808.790039,11808.790039,264000000,^DJI
2011-10-24,11807.959961,11940.75,11805.769531,11913.620117,11913.620117,161870000,^DJI
2011-10-25,11912.629883,11912.860352,11682.519531,11706.620117,11706.620117,161450000,^DJI
2011-10-26,11707.759766,11891.209961,11694.360352,11869.040039,11869.040039,183730000,^DJI
2011-10-27,11872.070313,12284.30957,11872.070313,12208.549805,12208.549805,251640000,^DJI
2011-10-28,12207.339844,12251.919922,12164.240234,12231.110352,12231.110352,163620000,^DJI
2011-10-31,12229.219727,12229.290039,11954.410156,11955.009766,11955.009766,185790000,^DJI
2011-11-01,11951.530273,11951.759766,11630.030273,11657.959961,11657.959961,218290000,^DJI
2011-11-02,11658.490234,11876.830078,11658.490234,11836.040039,11836.040039,154140000,^DJI
2011-11-03,11835.589844,12065.929688,11835.429688,12044.469727,12044.469727,158170000,^DJI
2011-11-04,12043.410156,12043.490234,11850.30957,11983.240234,11983.240234,126150000,^DJI
2011-11-07,11983.019531,12074.44043,11880.69043,12068.389648,12068.389648,122110000,^DJI
2011-11-08,12055.519531,12187.509766,12002.169922,12170.179688,12170.179688,144950000,^DJI
2011-11-09,12166.400391,12166.400391,11736.929688,11780.94043,11780.94043,180200000,^DJI
2011-11-10,11780.030273,11961.139648,11779.879883,11893.860352,11893.860352,165250000,^DJI
2011-11-11,11896.280273,12179.719727,11896.280273,12153.679688,12153.679688,134520000,^DJI
2011-11-14,12153.0,12170.55957,12027.030273,12078.980469,12078.980469,119610000,^DJI
2011-11-15,12077.919922,12165.110352,12001.259766,12096.160156,12096.160156,14510000,^DJI
2011-11-16,12084.740234,12109.030273,11890.570313,11905.589844,11905.589844,166220000,^DJI
2011-11-17,11905.669922,11948.429688,11676.349609,11770.730469,11770.730469,169830000,^DJI
2011-11-18,11768.980469,11854.80957,11755.820313,11796.160156,11796.160156,181240000,^DJI
2011-11-21,11795.549805,11795.700195,11454.070313,11547.30957,11547.30957,170960000,^DJI
2011-11-22,11542.389648,11571.75,11433.969727,11493.719727,11493.719727,148570000,^DJI
2011-11-23,11492.740234,11492.820313,11257.549805,11257.549805,11257.549805,152220000,^DJI
2011-11-25,11251.879883,11361.469727,11231.429688,11231.650391,11231.650391,87480000,^DJI
2011-11-28,11232.469727,11562.099609,11232.160156,11523.009766,11523.009766,204950000,^DJI
2011-11-29,11523.009766,11624.009766,11517.040039,11555.629883,11555.629883,156950000,^DJI
2011-11-30,11559.269531,12045.679688,11559.269531,12045.679688,12045.679688,286790000,^DJI
2011-12-01,12046.209961,12062.639648,11974.620117,12020.030273,12020.030273,143700000,^DJI
2011-12-02,12022.370117,12146.679688,12007.120117,12019.419922,12019.419922,150110000,^DJI
2011-12-05,12021.540039,12186.530273,12021.459961,12097.830078,12097.830078,153830000,^DJI
2011-12-06,12097.75,12215.709961,12076.709961,12150.129883,12150.129883,145920000,^DJI
2011-12-07,12144.410156,12257.669922,12060.370117,12196.370117,12196.370117,168440000,^DJI
2011-12-08,12195.910156,12195.910156,11966.219727,11997.700195,11997.700195,165880000,^DJI
2011-12-09,11996.030273,12212.830078,11995.509766,12184.259766,12184.259766,154250000,^DJI
2011-12-12,12181.080078,12181.379883,11940.860352,12021.389648,12021.389648,149050000,^DJI
2011-12-13,12018.660156,12147.700195,11904.379883,11954.94043,11954.94043,171910000,^DJI
2011-12-14,11949.719727,11950.019531,11786.469727,11823.480469,11823.480469,161240000,^DJI
2011-12-15,11825.290039,11967.839844,11825.219727,11868.80957,11868.80957,136930000,^DJI
2011-12-16,11870.25,11968.179688,11819.30957,11866.389648,11866.389648,389520000,^DJI
2011-12-19,11866.540039,11925.879883,11735.19043,11766.259766,11766.259766,135170000,^DJI
2011-12-20,11769.209961,12117.129883,11768.830078,12103.580078,12103.580078,165180000,^DJI
2011-12-21,12103.580078,12119.700195,11999.44043,12107.740234,12107.740234,163250000,^DJI
2011-12-22,12107.589844,12182.709961,12107.370117,12169.650391,12169.650391,151610000,^DJI
2011-12-23,12169.879883,12297.44043,12169.799805,12294.0,12294.0,80420000,^DJI
2011-12-27,12293.469727,12328.469727,12269.969727,12291.349609,12291.349609,95980000,^DJI
2011-12-28,12288.849609,12299.110352,12140.169922,12151.410156,12151.410156,84010000,^DJI
2011-12-29,12152.320313,12293.959961,12152.089844,12287.040039,12287.040039,8410000,^DJI
2011-12-30,12286.280273,12290.05957,12213.780273,12217.55957,12217.55957,96670000,^DJI
2012-01-03,12221.19043,12479.650391,12221.19043,12397.379883,12397.379883,152560000,^DJI
2012-01-04,12392.459961,12430.0,12337.25,12418.419922,12418.419922,145130000,^DJI
2012-01-05,12418.419922,12435.980469,12283.900391,12415.700195,12415.700195,158440000,^DJI
2012-01-06,12407.450195,12415.240234,12332.410156,12359.919922,12359.919922,131120000,^DJI
2012-01-09,12359.30957,12409.080078,12333.849609,12392.69043,12392.69043,122200000,^DJI
2012-01-10,12394.509766,12514.69043,12394.509766,12462.469727,12462.469727,141230000,^DJI
2012-01-11,12459.519531,12462.580078,12399.009766,12449.450195,12449.450195,130260000,^DJI
2012-01-12,12449.910156,12483.700195,12385.080078,12471.019531,12471.019531,128230000,^DJI
2012-01-13,12469.959961,12470.120117,12311.790039,12422.05957,12422.05957,161470000,^DJI
2012-01-17,12423.120117,12573.650391,12423.120117,12482.070313,12482.070313,148670000,^DJI
2012-01-18,12474.69043,12582.280273,12453.200195,12578.950195,12578.950195,154170000,^DJI
2012-01-19,12578.19043,12625.799805,12563.580078,12623.980469,12623.980469,148030000,^DJI
2012-01-20,12623.830078,12720.480469,12620.759766,12720.480469,12720.480469,255110000,^DJI
2012-01-23,12720.25,12764.490234,12665.830078,12708.820313,12708.820313,149860000,^DJI
2012-01-24,12708.370117,12708.519531,12613.540039,12675.75,12675.75,125420000,^DJI
2012-01-25,12673.629883,12778.259766,12580.120117,12758.849609,12758.849609,135430000,^DJI
2012-01-26,12756.959961,12841.950195,12695.160156,12734.629883,12734.629883,130840000,^DJI
2012-01-27,12733.950195,12733.950195,12630.719727,12660.459961,12660.459961,164410000,^DJI
2012-01-30,12659.169922,12659.320313,12529.410156,12653.719727,12653.719727,130430000,^DJI
2012-01-31,12654.780273,12720.099609,12567.330078,12632.910156,12632.910156,168070000,^DJI
2012-02-01,12632.759766,12784.620117,12632.759766,12716.459961,12716.459961,143500000,^DJI
2012-02-02,12716.540039,12741.889648,12676.049805,12705.410156,12705.410156,114360000,^DJI
2012-02-03,12705.040039,12869.950195,12704.959961,12862.230469,12862.230469,142840000,^DJI
2012-02-06,12860.719727,12860.790039,12793.429688,12845.129883,12845.129883,108040000,^DJI
2012-02-07,12844.370117,12903.709961,12782.570313,12878.200195,12878.200195,116150000,^DJI
2012-02-08,12865.790039,12893.639648,12817.69043,12883.950195,12883.950195,138250000,^DJI
2012-02-09,12884.410156,12924.709961,12846.410156,12890.459961,12890.459961,157080000,^DJI
2012-02-10,12889.549805,12889.629883,12743.55957,12801.230469,12801.230469,123620000,^DJI
2012-02-13,12799.110352,12887.929688,12799.110352,12874.040039,12874.040039,112240000,^DJI
2012-02-14,12871.769531,12878.879883,12786.929688,12878.280273,12878.280273,120050000,^DJI
2012-02-15,12864.650391,12899.469727,12753.620117,12780.950195,12780.950195,127560000,^DJI
2012-02-16,12779.80957,12914.0,12779.580078,12904.080078,12904.080078,134450000,^DJI
2012-02-17,12903.330078,12967.919922,12903.25,12949.870117,12949.870117,234650000,^DJI
2012-02-21,12949.339844,13005.040039,12926.110352,12965.69043,12965.69043,164780000,^DJI
2012-02-22,12966.219727,12977.910156,12914.830078,12938.669922,12938.669922,124200000,^DJI
2012-02-23,12937.080078,12996.080078,12882.669922,12984.69043,12984.69043,120480000,^DJI
2012-02-24,12981.200195,13013.820313,12950.589844,12982.950195,12982.950195,89440000,^DJI
2012-02-27,12981.129883,13027.519531,12882.589844,12981.509766,12981.509766,143530000,^DJI
2012-02-28,12976.740234,13021.509766,12952.820313,13005.120117,13005.120117,114490000,^DJI
2012-02-29,13005.419922,13055.75,12929.660156,12952.070313,12952.070313,182460000,^DJI
2012-03-01,12952.290039,13032.669922,12943.05957,12980.299805,12980.299805,139670000,^DJI
2012-03-02,12980.75,12997.509766,12927.769531,12977.570313,12977.570313,93900000,^DJI
2012-03-05,12977.339844,12977.339844,12883.910156,12962.80957,12962.80957,108630000,^DJI
2012-03-06,12958.650391,12958.730469,12734.860352,12759.150391,12759.150391,142330000,^DJI
2012-03-07,12756.120117,12857.730469,12751.509766,12837.330078,12837.330078,175110000,^DJI
2012-03-08,12835.530273,12937.19043,12835.530273,12907.94043,12907.94043,103530000,^DJI
2012-03-09,12908.620117,12968.790039,12906.429688,12922.019531,12922.019531,103240000,^DJI
2012-03-12,12920.580078,12976.360352,12919.980469,12959.709961,12959.709961,100000000,^DJI
2012-03-13,12953.200195,13180.400391,12953.129883,13177.679688,13177.679688,163130000,^DJI
2012-03-14,13177.150391,13221.269531,13166.25,13194.099609,13194.099609,163610000,^DJI
2012-03-15,13192.969727,13253.509766,13170.19043,13252.759766,13252.759766,161650000,^DJI
2012-03-16,13253.509766,13289.080078,13231.450195,13232.620117,13232.620117,392620000,^DJI
2012-03-19,13231.94043,13269.709961,13208.629883,13239.129883,13239.129883,147120000,^DJI
2012-03-20,13238.450195,13238.450195,13123.379883,13170.19043,13170.19043,131660000,^DJI
2012-03-21,13170.790039,13190.019531,13112.929688,13124.620117,13124.620117,124860000,^DJI
2012-03-22,13124.400391,13124.469727,13017.419922,13046.139648,13046.139648,122060000,^DJI
2012-03-23,13045.990234,13099.910156,13002.769531,13080.730469,13080.730469,129930000,^DJI
2012-03-26,13082.620117,13243.860352,13082.389648,13241.629883,13241.629883,122080000,^DJI
2012-03-27,13242.089844,13264.980469,13194.330078,13197.730469,13197.730469,129280000,^DJI
2012-03-28,13195.389648,13212.639648,13069.259766,13126.209961,13126.209961,141540000,^DJI
2012-03-29,13125.990234,13151.570313,13032.669922,13145.820313,13145.820313,136250000,^DJI
2012-03-30,13147.94043,13224.490234,13147.780273,13212.040039,13212.040039,171190000,^DJI
2012-04-02,13211.360352,13297.110352,13153.69043,13264.490234,13264.490234,108790000,^DJI
2012-04-03,13258.959961,13265.360352,13131.209961,13199.549805,13199.549805,123980000,^DJI
2012-04-04,13198.19043,13198.19043,13020.860352,13074.75,13074.75,125000000,^DJI
2012-04-05,13067.179688,13088.110352,13012.459961,13060.139648,13060.139648,109530000,^DJI
2012-04-09,13057.570313,13057.719727,12903.780273,12929.589844,12929.589844,105580000,^DJI
2012-04-10,12929.44043,12929.589844,12710.55957,12715.929688,12715.929688,159290000,^DJI
2012-04-11,12716.919922,12844.820313,12716.919922,12805.389648,12805.389648,125210000,^DJI
2012-04-12,12806.450195,12986.959961,12806.299805,12986.580078,12986.580078,119780000,^DJI
2012-04-13,12986.200195,12986.349609,12845.280273,12849.589844,12849.589844,140990000,^DJI
2012-04-16,12850.879883,12986.769531,12850.799805,12921.410156,12921.410156,120990000,^DJI
2012-04-17,12921.790039,13131.360352,12921.790039,13115.540039,13115.540039,115320000,^DJI
2012-04-18,13114.55957,13114.55957,13027.490234,13032.75,13032.75,113520000,^DJI
2012-04-19,13028.730469,13080.200195,12896.820313,12964.099609,12964.099609,139810000,^DJI
2012-04-20,12964.480469,13082.540039,12964.25,13029.259766,13029.259766,212080000,^DJI
2012-04-23,13028.200195,13028.200195,12845.580078,12927.169922,12927.169922,139370000,^DJI
2012-04-24,12927.769531,13050.299805,12926.490234,13001.55957,13001.55957,134110000,^DJI
2012-04-25,12997.69043,13105.700195,12993.599609,13090.719727,13090.719727,135260000,^DJI
2012-04-26,13090.110352,13227.820313,13075.959961,13204.620117,13204.620117,107570000,^DJI
2012-04-27,13204.700195,13266.679688,13192.209961,13228.30957,13228.30957,110850000,^DJI
2012-04-30,13228.30957,13228.759766,13176.009766,13213.629883,13213.629883,127870000,^DJI
2012-05-01,13214.160156,13338.660156,13174.650391,13279.320313,13279.320313,123400000,^DJI
2012-05-02,13278.110352,13278.110352,13192.209961,13268.570313,13268.570313,100770000,^DJI
2012-05-03,13267.589844,13284.089844,13175.639648,13206.589844,13206.589844,102090000,^DJI
2012-05-04,13204.620117,13205.0,13022.339844,13038.269531,13038.269531,113790000,^DJI
2012-05-07,13035.849609,13049.089844,12970.0,13008.530273,13008.530273,110080000,^DJI
2012-05-08,13000.730469,13000.730469,12810.389648,12932.089844,12932.089844,138620000,^DJI
2012-05-09,12921.80957,12921.80957,12748.480469,12835.05957,12835.05957,147460000,^DJI
2012-05-10,12831.580078,12931.709961,12820.299805,12855.040039,12855.040039,151650000,^DJI
2012-05-11,12851.790039,12918.009766,12779.280273,12820.599609,12820.599609,148370000,^DJI
2012-05-14,12818.490234,12818.860352,12661.480469,12695.349609,12695.349609,143190000,^DJI
2012-05-15,12695.049805,12758.429688,12608.160156,12632.0,12632.0,156060000,^DJI
2012-05-16,12617.320313,12722.629883,12597.339844,12598.549805,12598.549805,143130000,^DJI
2012-05-17,12598.320313,12611.419922,12440.519531,12442.490234,12442.490234,147430000,^DJI
2012-05-18,12443.019531,12492.969727,12336.759766,12369.379883,12369.379883,240720000,^DJI
2012-05-21,12369.150391,12508.110352,12367.719727,12504.480469,12504.480469,142110000,^DJI
2012-05-22,12505.379883,12575.959961,12447.330078,12502.80957,12502.80957,133650000,^DJI
2012-05-23,12501.519531,12508.299805,12311.55957,12496.150391,12496.150391,152190000,^DJI
2012-05-24,12491.910156,12539.589844,12419.629883,12529.75,12529.75,126810000,^DJI
2012-05-25,12530.740234,12533.120117,12421.530273,12454.830078,12454.830078,93000000,^DJI
2012-05-29,12454.830078,12611.610352,12454.599609,12580.69043,12580.69043,107510000,^DJI
2012-05-30,12579.019531,12579.099609,12396.400391,12419.860352,12419.860352,122830000,^DJI
2012-05-31,12414.410156,12489.870117,12316.480469,12393.450195,12393.450195,205140000,^DJI
2012-06-01,12391.55957,12391.629883,12107.480469,12118.570313,12118.570313,162940000,^DJI
2012-06-04,12119.849609,12143.69043,12035.089844,12101.459961,12101.459961,126440000,^DJI
2012-06-05,12101.080078,12147.549805,12072.169922,12127.950195,12127.950195,108970000,^DJI
2012-06-06,12125.0,12414.790039,12125.0,12414.790039,12414.790039,140110000,^DJI
2012-06-07,12416.530273,12555.259766,12416.530273,12460.959961,12460.959961,131150000,^DJI
2012-06-08,12460.80957,12554.200195,12398.44043,12554.200195,12554.200195,111810000,^DJI
2012-06-11,12553.80957,12650.469727,12398.480469,12411.230469,12411.230469,121060000,^DJI
2012-06-12,12412.070313,12577.019531,12411.910156,12573.799805,12573.799805,111360000,^DJI
2012-06-13,12566.379883,12598.25,12453.69043,12496.379883,12496.379883,125780000,^DJI
2012-06-14,12497.889648,12698.679688,12497.660156,12651.910156,12651.910156,128640000,^DJI
2012-06-15,12652.209961,12774.700195,12651.379883,12767.169922,12767.169922,284290000,^DJI
2012-06-18,12767.019531,12781.929688,12696.179688,12741.820313,12741.820313,111280000,^DJI
2012-06-19,12744.620117,12898.94043,12744.469727,12837.330078,12837.330078,125180000,^DJI
2012-06-20,12837.099609,12877.179688,12744.919922,12824.389648,12824.389648,119110000,^DJI
2012-06-21,12823.099609,12857.389648,12561.459961,12573.570313,12573.570313,146750000,^DJI
2012-06-22,12574.820313,12674.080078,12574.669922,12640.780273,12640.780273,209990000,^DJI
2012-06-25,12639.799805,12639.870117,12458.009766,12502.660156,12502.660156,134090000,^DJI
2012-06-26,12503.570313,12576.410156,12452.030273,12534.669922,12534.669922,109270000,^DJI
2012-06-27,12532.929688,12646.870117,12532.709961,12627.009766,12627.009766,97950000,^DJI
2012-06-28,12626.25,12626.25,12450.169922,12602.259766,12602.259766,125870000,^DJI
2012-06-29,12604.599609,12880.389648,12604.530273,12880.089844,12880.089844,191630000,^DJI
2012-07-02,12879.709961,12902.120117,12795.480469,12871.389648,12871.389648,109640000,^DJI
2012-07-03,12868.05957,12946.200195,12845.280273,12943.660156,12943.660156,63850000,^DJI
2012-07-05,12941.849609,12961.299805,12852.240234,12896.669922,12896.669922,97800000,^DJI
2012-07-06,12889.400391,12889.400391,12702.990234,12772.469727,12772.469727,96760000,^DJI
2012-07-09,12772.019531,12772.019531,12686.570313,12736.290039,12736.290039,100150000,^DJI
2012-07-10,12733.870117,12830.290039,12606.910156,12653.120117,12653.120117,114760000,^DJI
2012-07-11,12653.040039,12661.969727,12534.330078,12604.530273,12604.530273,128420000,^DJI
2012-07-12,12602.709961,12630.639648,12492.25,12573.269531,12573.269531,142760000,^DJI
2012-07-13,12573.730469,12784.730469,12573.040039,12777.089844,12777.089844,121080000,^DJI
2012-07-16,12776.330078,12779.580078,12690.049805,12727.209961,12727.209961,93500000,^DJI
2012-07-17,12728.730469,12829.230469,12645.099609,12805.540039,12805.540039,119620000,^DJI
2012-07-18,12796.980469,12921.94043,12754.610352,12908.700195,12908.700195,130070000,^DJI
2012-07-19,12909.610352,12977.570313,12889.929688,12943.360352,12943.360352,139480000,^DJI
2012-07-20,12942.679688,12942.830078,12810.349609,12822.570313,12822.570313,210770000,^DJI
2012-07-23,12820.450195,12820.450195,12583.410156,12721.459961,12721.459961,137760000,^DJI
2012-07-24,12720.929688,12730.089844,12521.839844,12617.320313,12617.320313,131530000,^DJI
2012-07-25,12617.769531,12732.769531,12617.620117,12676.049805,12676.049805,127320000,^DJI
2012-07-26,12680.589844,12931.219727,12680.589844,12887.929688,12887.929688,133620000,^DJI
2012-07-27,12888.910156,13117.740234,12888.530273,13075.660156,13075.660156,161510000,^DJI
2012-07-30,13075.349609,13128.639648,13042.849609,13073.009766,13073.009766,91730000,^DJI
2012-07-31,13071.719727,13082.660156,13006.480469,13008.679688,13008.679688,125980000,^DJI
2012-08-01,13007.469727,13074.830078,12951.160156,12976.129883,12976.129883,132780000,^DJI
2012-08-02,12969.700195,12969.849609,12778.900391,12878.879883,12878.879883,112770000,^DJI
2012-08-03,12884.820313,13133.179688,12884.820313,13096.169922,13096.169922,112390000,^DJI
2012-08-06,13099.879883,13187.280273,13099.719727,13117.509766,13117.509766,84270000,^DJI
2012-08-07,13118.650391,13215.969727,13118.419922,13168.599609,13168.599609,95240000,^DJI
2012-08-08,13158.099609,13202.650391,13115.240234,13175.639648,13175.639648,84910000,^DJI
2012-08-09,13174.730469,13200.230469,13125.089844,13165.19043,13165.19043,84350000,^DJI
2012-08-10,13163.150391,13208.219727,13094.959961,13207.950195,13207.950195,86640000,^DJI
2012-08-13,13204.929688,13205.009766,13112.94043,13169.429688,13169.429688,67550000,^DJI
2012-08-14,13168.110352,13223.009766,13142.099609,13172.139648,13172.139648,84430000,^DJI
2012-08-15,13157.469727,13192.889648,13138.230469,13164.780273,13164.780273,77130000,^DJI
2012-08-16,13163.240234,13269.349609,13145.849609,13250.110352,13250.110352,114580000,^DJI
2012-08-17,13251.200195,13281.320313,13244.849609,13275.200195,13275.200195,138550000,^DJI
2012-08-20,13274.580078,13276.150391,13230.05957,13271.639648,13271.639648,87590000,^DJI
2012-08-21,13272.099609,13330.759766,13186.599609,13203.580078,13203.580078,117060000,^DJI
2012-08-22,13198.30957,13205.05957,13120.339844,13172.759766,13172.759766,111220000,^DJI
2012-08-23,13171.370117,13171.370117,13046.459961,13057.459961,13057.459961,108800000,^DJI
2012-08-24,13052.820313,13175.509766,13027.200195,13157.969727,13157.969727,88030000,^DJI
2012-08-27,13157.740234,13176.169922,13115.459961,13124.669922,13124.669922,96070000,^DJI
2012-08-28,13122.740234,13147.320313,13081.120117,13102.990234,13102.990234,81630000,^DJI
2012-08-29,13103.459961,13144.80957,13081.269531,13107.480469,13107.480469,91530000,^DJI
2012-08-30,13101.290039,13101.370117,12978.910156,13000.709961,13000.709961,89980000,^DJI
2012-08-31,13002.719727,13151.870117,13002.639648,13090.839844,13090.839844,119780000,^DJI
2012-09-04,13092.150391,13092.389648,12977.089844,13035.94043,13035.94043,103920000,^DJI
2012-09-05,13036.089844,13095.910156,13018.740234,13047.480469,13047.480469,92550000,^DJI
2012-09-06,13045.230469,13294.129883,13045.080078,13292.0,13292.0,128650000,^DJI
2012-09-07,13289.530273,13320.269531,13266.219727,13306.639648,13306.639648,142210000,^DJI
2012-09-10,13308.55957,13324.099609,13251.389648,13254.290039,13254.290039,123810000,^DJI
2012-09-11,13254.599609,13354.339844,13253.209961,13323.360352,13323.360352,104920000,^DJI
2012-09-12,13321.620117,13373.620117,13317.519531,13333.349609,13333.349609,111520000,^DJI
2012-09-13,13329.709961,13573.330078,13325.110352,13539.860352000002,13539.860352000002,151770000,^DJI
2012-09-14,13540.400391,13653.240234,13533.94043,13593.370116999999,13593.370116999999,185160000,^DJI
2012-09-17,13588.570313,13593.150391,13526.669922,13553.099609,13553.099609,128020000,^DJI
2012-09-18,13552.330078,13582.120116999999,13517.80957,13564.639647999998,13564.639647999998,120720000,^DJI
2012-09-19,13565.410156,13626.480469,13556.740234,13577.959961000002,13577.959961000002,116210000,^DJI
2012-09-20,13575.169922,13599.019531,13503.0,13596.929688,13596.929688,117910000,^DJI
2012-09-21,13597.240234,13647.099609,13571.530272999998,13579.469727000002,13579.469727000002,429610000,^DJI
2012-09-24,13577.849609,13601.900391,13521.679688,13558.919922,13558.919922,120370000,^DJI
2012-09-25,13559.919922,13620.209961000002,13457.25,13457.549805,13457.549805,138630000,^DJI
2012-09-26,13458.629883000001,13480.370116999999,13406.910156,13413.509766,13413.509766,124350000,^DJI
2012-09-27,13413.469727,13522.830078,13413.469727,13485.969727000002,13485.969727000002,113990000,^DJI
2012-09-28,13485.889647999998,13487.660156,13367.269531,13437.129883000001,13437.129883000001,146950000,^DJI
2012-10-01,13437.660156,13598.25,13437.660156,13515.110352000002,13515.110352000002,106120000,^DJI
2012-10-02,13515.299805,13567.05957,13424.919922,13482.360352000002,13482.360352000002,90730000,^DJI
2012-10-03,13479.209961000002,13536.269531,13439.120116999999,13494.610352000002,13494.610352000002,103890000,^DJI
2012-10-04,13495.179688,13594.330078,13495.179688,13575.360352000002,13575.360352000002,106390000,^DJI
2012-10-05,13569.179688,13661.870116999999,13568.75,13610.150391,13610.150391,115500000,^DJI
2012-10-08,13589.259766,13610.379883000001,13552.089844,13583.650391,13583.650391,71300000,^DJI
2012-10-09,13582.879883000001,13592.330078,13473.30957,13473.530272999998,13473.530272999998,103630000,^DJI
2012-10-10,13473.530272999998,13478.830078,13327.620117,13344.969727,13344.969727,101120000,^DJI
2012-10-11,13346.280273,13428.490234,13326.120117,13326.389648,13326.389648,86630000,^DJI
2012-10-12,13325.620117,13401.320313,13296.429688,13328.849609,13328.849609,113740000,^DJI
2012-10-15,13329.540039,13437.660156,13325.929688,13424.230469,13424.230469,114880000,^DJI
2012-10-16,13423.839844,13556.370116999999,13423.759766,13551.780272999998,13551.780272999998,113450000,^DJI
2012-10-17,13539.629883000001,13561.650391,13468.900391,13557.0,13557.0,135570000,^DJI
2012-10-18,13553.240234,13588.730469,13510.929688,13548.94043,13548.94043,128410000,^DJI
2012-10-19,13545.330078,13545.490234,13312.219727,13343.509766,13343.509766,239080000,^DJI
2012-10-22,13344.280273,13368.549805,13235.150391,13345.889648,13345.889648,121880000,^DJI
